Year,Month,name,category,value
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.571529674
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.547679071
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.541541446
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.366940989
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.561239794
2021,June,MiSeq,Illumina MiSeq,0.004774647
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.535021591
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.359601063
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.565533286
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.519855781
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.545329139
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.62693073
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.536692721
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.490399858
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.507367887
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.497961711
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.503161161
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.408450229
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.509441012
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.479518077
2021,June,NovaSeq S1,NOVA_SEQ_6000,0.283615804
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.461861955
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.53826057
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.498285514
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.353214563
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.477702979
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.395232521
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.448186112
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.523972776
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.212372485
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.448341668
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.406422534
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.487869313
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.537750595
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.433074596
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.592396977
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.477112355
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.41569002
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.562808658
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.54560691
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.467143851
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.542552292
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.310234241
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.60622426
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.519059752
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.369788189
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.499652938
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.482755985
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.441667534
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.430020142
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.298850266
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.401482084
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.228208785
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.215378416
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.477489958
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.454201712
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.341086682
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.48051124
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.508486856
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.488392534
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.280621649
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.544484038
2021,June,HiSeq X V2,HISEQ_X_10,0.554445968
2021,June,HiSeq X V2,HISEQ_X_10,0.568570277
2021,June,HiSeq X V2,HISEQ_X_10,0.537012144
2021,June,HiSeq X V2,HISEQ_X_10,0.571170306
2021,June,HiSeq X V2,HISEQ_X_10,0.557911901
2021,June,HiSeq X V2,HISEQ_X_10,0.556340054
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.459122458
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.506689048
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.540421081
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.54939796
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.465927484
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.46678805
2021,June,NovaSeq S4,NOVA_SEQ_6000,2.997765388
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.514912403
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.50912477
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.381800184
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.382673022
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.48992598
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.476159925
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.472801077
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.535345504
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.352559811
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.550363736
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.544847088
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.343150821
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.580697715
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.803772228
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.525861342
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.310161349
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.156494778
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.715226313
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.523876303
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.550304911
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.576112298
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.415921207
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.508278899
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.533889047
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.597371505
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.544727064
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.574242241
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.57330128
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.444345876
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.485370285
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.509470376
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.263632192
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.774983901
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.324110844
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.460471605
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.30432774
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.268765904
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.574225567
2021,June,NovaSeq S4,NOVA_SEQ_6000,2.64524159
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.541655528
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.56059009
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.790444282
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.640173581
2021,June,NovaSeq S4,NOVA_SEQ_6000,2.846500957
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.500199087
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.573107187
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.422501122
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.498537791
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.447180477
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.554691033
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.505132219
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.490590351
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.475075561
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.597627169
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.56255642
2021,June,NovaSeq S4,NOVA_SEQ_6000,2.793859964
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.612207818
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.45039624
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.37697962
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.396135712
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.426650312
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.534014951
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.539528349
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.292475462
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.490238885
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.588349207
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.560784391
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.55081288
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.538648828
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.514231206
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.517511563
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.581222342
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.536047846
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.53832168
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.532014972
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.492042859
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.469143981
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.603535033
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.545364655
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.598948194
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.535209604
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.50791706
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.552434305
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.393076195
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.481304921
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.495612473
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.217864042
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.471219297
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.561024183
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.609959935
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.565582066
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.481866873
2021,June,HiSeq X V2,HISEQ_X_10,0.954705848
2021,June,HiSeq X V2,HISEQ_X_10,1.106812611
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.489569296
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.476964365
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.419057616
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.292595695
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.461642321
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.503490352
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.543516189
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.559508459
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.338701441
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.398699733
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.43188577
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.491476033
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.519715863
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.293463898
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.430234675
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.487034105
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.217323542
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.329073393
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.386624959
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.283039579
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.378316165
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.279197858
2021,June,MiSeq,Illumina MiSeq,0.003878786
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.425622327
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.480012751
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.40420521
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.520061634
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.338744032
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.478462941
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.488280601
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.500958344
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.279593067
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.53181206
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.514300847
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.564216772
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.502813745
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.512578409
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.472333018
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.553593572
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.488506639
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.366463623
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.508844425
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.479944587
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.603073307
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.477761461
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.569760996
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.556406497
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.421768286
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.515568113
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.349780761
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.283910835
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.505715709
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.508616562
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.215656679
2021,June,MiSeq,Illumina MiSeq,0.006270676
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.288721655
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.571401429
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.12435541
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.42848128
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.571596231
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.506352217
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.480344188
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.54675876
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.538200738
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.527601399
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.540929754
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.465134425
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.563272262
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.528653369
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.484502019
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.542636936
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.846529979
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.673729787
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.550842333
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.445479662
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.662255105
2021,June,HiSeq 2500 V2,Illumina HiSeq 2500,0.024094496
2021,June,HiSeq 2500 V2,Illumina HiSeq 2500,0.033793741
2021,June,HiSeq 2500 V2,Illumina HiSeq 2500,0.023273283
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.569024661
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.59493761
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.529386608
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.489046543
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.493908922
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.510892706
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.563119552
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.575558267
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.524559134
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.610475919
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.543302853
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.482101518
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.506517821
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.52488822
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.534804347
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.232581371
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.588332146
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.538023565
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.22483954
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.202824373
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.258143192
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.532883961
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.435413739
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.57854224
2021,June,HiSeq 2500 V2,Illumina HiSeq 2500,0.045338351
2021,June,HiSeq 2500 V2,Illumina HiSeq 2500,0.05631727
2021,June,HiSeq 2500 V2,Illumina HiSeq 2500,0.043540218
2021,June,HiSeq 2500 V2,Illumina HiSeq 2500,0.056818112
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.565293546
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.542228973
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.546868877
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.546709866
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.498621106
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.467819273
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.514094375
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.462107487
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.515296353
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.385085887
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.372214865
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.52086297
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.340373409
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.459556098
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.565629634
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.574076902
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.220647324
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.215588196
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.543803143
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.573097038
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.569533937
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.495062911
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.505339411
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.393422038
2021,June,HiSeq 2500 V2,Illumina HiSeq 2500,0.073858224
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.513571804
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.539540033
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.473137953
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.530318197
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.540315198
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.419414727
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.410377909
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.479758984
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.525047912
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.515673779
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.50654958
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.47737702
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.561834563
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.438019654
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.582653304
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.501006708
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.532657394
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.560193886
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.518843675
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.559480827
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.500838233
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.571576596
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.436803579
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.522129263
2021,June,MiSeq,Illumina MiSeq,0.004522027
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.53663762
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.195118455
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.455462997
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.51228571
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.392774927
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.304600461
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.540951523
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.427873593
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.283906921
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.478527574
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.506238013
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.506686387
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.486970045
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.536852273
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.450690813
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.336294536
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.427790065
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.451195524
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.454351849
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.506179894
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.477169141
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.467717735
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.521450752
2021,June,HiSeq X V2,HISEQ_X_10,0.98913079
2021,June,HiSeq X V2,HISEQ_X_10,1.017275126
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.527406653
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.522614044
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.464962379
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.319541105
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.443864173
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.564272977
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.430338812
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.478768697
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.493962386
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.49488447
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.482603766
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.513857999
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.469211068
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.495920091
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.388700298
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.394911583
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.486393084
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.339441455
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.295741742
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.37861081
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.38838356
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.420635724
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.424778874
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.39148181
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.437812617
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.439924438
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.435598637
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.451597616
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.386890176
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.454560916
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.042032677
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.3046482
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.464275231
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.463195515
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.237921041
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.471068182
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.459413918
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.529818854
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.304926775
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.449406171
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.314486562
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.423460859
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.371585184
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.473887365
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.397882651
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.480244445
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.463122405
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.451870269
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.48482363
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.511955686
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.460427479
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.434348088
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.031703659
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.372654582
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.550839412
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.347272882
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.477226821
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.512427316
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.493690953
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.622771327
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.52263467
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.502957151
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.514124874
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.294226611
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.549638423
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.516190626
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.53491356
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.497215467
2021,June,NovaSeq S2,NOVA_SEQ_6000,0.453090313
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.461702517
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.468693842
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.57431765
2021,June,NovaSeq S4,NOVA_SEQ_6000,3.56086492
